,title,pay_bracket,description
54,['RESEARCH ASSISTANT'],"['$67,262 - $73,669 a year']","[""Job no: 0051406\n\nWork type: Casual\n\nLocation: Parkville\n\nDivision/Faculty: Melbourne Law School\nSalary: $67,262 - $73,669 (RA Grade 1)\n\nRole & Superannuation rate: Academic - Part time - 9.5% super\n\nAbout Melbourne Law School:\n\nMelbourne Law School (MLS) is Australia's first all-graduate law faculty. Melbourne Law School was the first faculty in Australia to teach law, and awarded this country's first law degrees.\n\nDr Parker has a position for a highly qualified Research Assistant to work, on a casual basis, on his ARC funded project ‘The Laws and Politics of Machine Listening’.\n\n\nAbout the project:\n\n\nOur devices are listening to us. Previous generations of audio-technology transmitted, recorded or manipulated sound. Today our digital voice assistants, smart speakers and a growing range of related technologies are increasingly able to analyse and respond to it as well. Scientists and engineers increasingly refer to this as “machine listening”, though the first widespread use of the term was in computer music. Machine listening is much more than just a new scientific discipline or vein of technical innovation however. It is also an emergent field of knowledge-power, of data extraction and colonialism, of capital accumulation, automation and control. This project uses interdisciplinary methods to subject machine listening to critical scrutiny. Some of these methods are conventionally academic, with a particular emphasis on science and technology studies, critical legal studies, sound studies, and art history. But some of the project’s methods are more artistic, since it will yield curatorial as well as scholarly outputs. For this reason, the project is conducted partly in collaboration with Liquid Architecture, an Australian organisation for the sonic arts. Though the successful applicant will be supervised by and work most closely with Dr Parker, they will also be in regular correspondence with the team at Liquid Architecture. More information about the project along with documentation of its public output are available at https://machinelistening.exposed/.\n\n\nAbout the role:\n\n\nThe successful applicant must be able to work an average of one day a week for a minimum of six months, with the possibility of extending the contract for up to two years. The role will comprise high quality interdisciplinary research across art, music, science, technology, law and politics; assistance with preparation of outputs arising from the project across various media (especially on the project website); carrying out such other tasks that may be required on an as needs basis to ensure the completion of the project.\n\n\nAbout you:\n\n\nApplications are sought from candidates with relevant academic qualifications and expertise in at least one of the following fields: art, music, science and technology studies, critical theory, law or politics. Since the project is expressly interdisciplinary, experience or demonstrable interest in more than one of these fields is desirable. Successful candidates will have research, writing and listening skills, experience with basic website editing (content management systems, html, markdown) and a demonstrated capacity to work independently, meet deadlines, and contribute to the collaborative team effort of the ARC project. Shortlisted candidates should be available for interview.\n\nIndigenous Australians seeking support to apply for a vacancy are encouraged to contact the University by emailing their contact details and position number to law-hr@unimelb.edu.au\n\nAdvertised: 18 Nov 2020 12:05 AM AUS Eastern Daylight Time\n\nApplications close: 09 Dec 2020 11:55 PM AUS Eastern Daylight Time""]"
55,['Field Bioinformatics Scientist'],['Na'],"['Position Summary:\nThe Field Bioinformatics Scientist (FBS) will be a key member of the APJ Service & Support team to enable a seamless customer experience in the adoption of Illumina’s growing suite of software offerings. The FBS will primarily be focused on post-sales support, and where needed contribute to pre-sales engagements. The FBS may assist sales teams to provide support, demos, evaluations and consultations that will be reliant on deep technical know-how to demonstrate the functionality of Illumina’s software solutions based on customer needs. The role will also require contribution to large scale district projects and liaison with both internal and external stakeholders during project development and implementation process. The FBS will provide technical support, training and guidance to customers as well as first-line support teams, and also work with these teams to manage and assist in resolving complex issues related to Illumina’s software implementations. They will also contribute in the development and improvement of key commercial support processes within Illumina’s software portfolio.\nThis field-based role will require a combination of highly effective communication skills, customer management abilities, and technical skill sets relevant to the deployment and management of genomics software solutions, including understanding and applying bioinformatics concepts. You will be expected to build and maintain strong relationships with internal and external stakeholders across the region and globally, including sales, service and support teams, and customers.\nPosition Responsibilities:\nAssist sales specialists where necessary, with technical advice, consultations, evaluations and demos on Illumina’s software solutions during the pre-sales process, based on customer’s needs and infrastructure\nAdvise and consult about systems that interact with customer’s IT environment, network security, cloud access, and data management\nAssist in deploying, configuring and/or upgrading Illumina software solutions throughout the sales and customer onboarding process\nConsult on or build bioinformatic pipelines and workflows in a cloud environment\nProvide project updates on a consistent basis to various stakeholders about modifications and progress\nAnalyze, investigate and troubleshoot software bugs and performance problems related to product configuration, systems environment and applications, including API, DB and cloud software and web services issues\nProvide or assist front-line support teams with onsite and remote customer training and onboarding\nProvide or assist front-line support teams with technical complaints and customer management\nWork with regional product support teams to develop regional tier 2 and 3 support capabilities for Illumina’s software solutions\nAssist in developing and training first-line support teams on Illumina’s software solutions and concepts to build up expertise and complaint handling capabilities within the region\nAssist in the development and review of customer facing and internal documentation and support resources and collateral\nProactively develop and maintain customer relationships\nWork with field support teams to manage customer accounts\nListed responsibilities are an essential, but not exhaustive list, of the usual duties associated with the position. Changes to individual responsibilities may occur due to business needs.\nPosition Requirements:\n3+ years’ experience in the biotechnology sector\nDemonstrated expertise and experience with commonly used data analysis software applications and bioinformatics tools and programs, including those used for next generation sequencing\nDemonstrated experience with an existing cloud-based genomics platform solution, including building and troubleshooting bioinformatics workflows and pipelines\nCompetence in R, Perl, Python or other scripting language in CLI environment commonly used in bioinformatic pipelines\nCompetence in web development tools and languages including Python, JavaScript, CWL, JSON, SQL\nFamiliarity with web deployments using Amazon, Azure including EC2, S3, Docker\nPrior field experience or similar supporting customers in a highly technical field\nDemonstrated ability to interact with principal investigator-level scientists as well as bioinformaticians, IT staff, and laboratory personnel\nExceptional written and verbal communication and excellent presentation and training skills\nAbility to operate as an independent contributor and as a cooperative member of a team\nClear vision of and commitment to providing outstanding customer service.\nAbility to successfully operate in a fast paced, rapidly changing environment.\nCapacity to maintain composure in stressful situations.\nWilling to travel up to 50%\nAll listed requirements are deemed as essential functions to this position; however, business conditions may require reasonable accommodations for additional task and responsibilities.\nPreferred Experience/Education/Skills:\nAdvanced degree or PhD in Bioinformatics (with experience in Next Generation Sequencing) or related computational field; or 5+ years equivalent experience\nExperience in collaborative projects involving implementation of genomics cloud software enterprise solutions\nFamiliarity with Linux and Windows network configurations and troubleshooting, including firewalls, proxies and services\nFamiliarity with enterprise level software administration (e.g. security features, SSO)\nDemonstrated experience in business-to-business customer support working with enterprise client-server software solutions\nFamiliarity with database administration tools (e.g. Oracle and PostgreSQL) as well as troubleshooting DB performance issues\nFamiliarity with SDK concepts\nFamiliarity with Jupyter Notebook\nExperience with Laboratory Information Management Systems (LIMS) and/or laboratory processes related to the field of next generation sequencing\nIllumina believes that everyone has the ability to make an impact, and we are proud to be an equal opportunity employer committed to providing employment opportunity regardless of sex, race, creed, color, gender, religion, marital status, domestic partner status, age, national origin or ancestry, physical or mental disability, medical condition, sexual orientation, pregnancy, military or veteran status, citizenship status, and genetic information.']"
56,['Data Scientist'],['Na'],"['Job Type Contract\n\nLocation Sunbury\n\nArea UK\n\nSector Internet of Things (IoT)\n\nSalary Market related\n\nStart Date ASAP\n\nJob Ref DATA20MAY19SUN\n\nDescription\n\nTempleton & Partners is looking for a Data Scientist to start asap on project in London, Sunbury.\nLocation: London, Sunbury\nStart date: asap\nDuration: 6 months\nRate: £500 pd\n\nJob description:Collaborate with business users to identify, elaborate and prioritize Analytics Uses cases.Processing, cleansing, and verifying the integrity of data used for analysisApply analytical rigor and statistical methods to analyze large amounts of data, using advanced analytics techniques.Presenting data insights using high impact visualization.\nMust Have SkillsA demonstrated ability to solve challenging business problems using a data science approach by developing novel and/or adapting existing computational methodsMinimum 8 years of relevant experience in applying data mining, artificial intelligence, signal processing, machine learning, optimization etc. in business analytics or scientific/engineering settingsExperience with statistical software, scripting languages (Python/R)Strong skills in communicating and presenting data-derived insights to non-technical audiences appropriately.A Masters or Ph.D. in Mathematics, Statistics, Computer Science, Operations Research, Engineering Science.\n\nGood to Have SkillsData science experience in oil & gas industry will be an advantageExperience in Azure servicesExperience in Visualization tools like Tableau / PowerBI\n\nWe very much look forward to receiving your application, and will be in touch promptly to discuss in more detail.']"
57,['Senior Data Scientist'],['Na'],"[""Join Australia's fourth largest Telco in an exciting growth phase!\nWe pride ourselves on have a great company culture!\nDo it. Own it. Love it.\n\n\nThe purpose of this role is to deliver innovative Statistical/Machine learning models and attributes that leverage Vocus' vast data assets to empower business decision-making. You will provide key input into the business in order to achieve its strategic objectives with respect to growth, customer experience and retention by translating analytics and model outputs into business recommendations and simplify to make it actionable.\nYou will bring a vast array of experience to deliver end-to-end Data Science capability including scoping, building, testing, implementation, maintenance, tracking and optimisation of predictive models.\n\nResponsibilities:\nWork closely with key stakeholders across product, customer operations, data and technology to understand business questions and execute data science projects that deliver working solutions in line with business strategy\nDesign, build & maintain a feature set from our customer, product and transactional data which can be utilised to build machine learning algorithms\nDevelop and maintain state of the art advanced statistical and machine learning models (GLM, Random Forest, GBM, xGBoost, etc.) to drive marketing strategies and tactical executions\nProactively investigate and analyse property data using strong modelling skills\nProcessing, cleansing, manipulating, and verifying the integrity of data used for analyses\nWork with our data engineering and technology teams to identify the right big data infrastructure to support our future ambitions\nUnderstand business context, scope work and provide realistic delivery timelines meeting business objectives\nResponsible for complete and accurate documentation of all development\nBuild a feedback loop into the models to learn and continuously improve model performance from customers’ perspective\nSuccessfully deliver end to end productionisation of analytics products – ideally using Agile methodology\nSkills:\n2+ years experience as a Data Scientist in a commercial environment\n3+ years experience Business Intelligence or Senior Analyst roles\nProven commercial experience in statistical and machine learning modelling, with experience manipulating big data\nProven stakeholder engagement skills in creating enthusiasm and demand within the business for the use of advanced analytics, through effective communication, presentation and translation of advanced analytical techniques into commercial concepts\nDemonstrated experience in developing predictive models in commercial environments\nProven experience in creating measurable business value through data science\nExperience in developing algorithms to drive commercial outcomes\nDemonstrated experience in text analytics and Natural Language Processing including text retrieval, classification and sentiment analysis\nFluent in SQL and Python for the purposes of data manipulation, feature engineering and ML modelling\nExperience with SQL essential; exposure to AWS or GCP preferred\nStrong analytical skills with the ability to collect, organise, analyse and disseminate significant amounts of information with attention to detail and accuracy\nIt’s a seriously exciting time to join Vocus and there’s even more to come. If you think you want to join us and be part of something great, do it and apply now!\n\nThe extra stuff we know you want to know\n\nWe know how to celebrate our wins and we know learning from our mistakes makes us better. We are all about flexible working and, hand on heart, we practise work life balance. We high five you on your work anniversary and give you a day off. We know time off is important for balance, so we have an option to buy more leave. We embrace your unique style and let you be a master of your own style with no dress code. This is just the tip of the iceberg, so jump on our careers site or LinkedIn to find out more!\n\nDid I hear you say, “Who is Vocus?”\n\nWe are a challenger business in the Telco and Energy Industry. We listened to our customers and heard that they wanted more from a network, so that’s what we’ve given them.\nWe built the network thanks to our own team of highly skilled fibre engineers.\nWe own our network giving us easier, straightforward access.\nWe manage our network here in Australia out of our Melbourne offices.\nWe now have more than 20,000 km of fibre optic cable laid and operational throughout Australia, 5000 on-net buildings connected to our network.""]"
58,['Junior Data Scientist'],['Na'],"['1-2 Years of Data Experience\nMust know MongoDB\nHave an “understanding” of NoSQL\n\nProject Space:\nProjects are around the Security Domain of the Bank which covers / impacts 7 Tribes\nThe Client’sTeam are releasing 5 data sets at a time\nSome POC’s (proof of concepts) have been done and are now moving into Production – Platform and systems are being built\nThis is the 1st time using MongoDB in the Bank\nThere are approximately 200 Data Sources within the Bank\n\nRequired Skills:\n1-2 Years of Data Experience (could be someone with 4 years overall IT experience but they MUST have some Data Science experience / exposure of 1-2 years)\nMust know MongoDB\nHave an “understanding” of NoSQL\nHungry and willing to learn\nMust be able to contribute to the team\nWill need to build events in MongoDB\n\nHow to apply:\nPlease apply calling Alex on 03 8506 6547 for further details. Applications closes based on the volume of applications received. Only short-listed candidates will be contacted.\nAdaps is an equal opportunity employer that actively embraces diversity in its workforce through accurate community representation of gender, culture; thought and work arrangements.']"
59,['Lead Data Scientist'],['Na'],"['We\'re looking for a Lead Data Scientist to join our Eliiza team in Melbourne.\n\nIn this awesome role you will work with other smart, passionate and skilled people to deliver data science products and services to clients.\n\nWith our diverse range of clients and projects, no day will look the same - but here\'s a great snapshot of what\'s in store:\n\nyou\'ll get to lead client projects by carrying out technical work, engaging with key stakeholders, helping to up-skill our clients and providing delivery oversight.\nsupport pre-sales activities through client conversations, project scoping, and helping pull together proposals.\nleading our internal data science capability by mentoring other data scientists, guiding our learning and development strategy, and helping with recruitment.\n\nWho are we?\n\nGlad you asked! We are Eliiza. Data science. Engineered for scale.\n\nWe are a passionate and collaborative team of data scientists and engineers who apply data science and machine learning to solve real-world problems. Our mission is to create a bright future for Australian businesses and society in a world increasingly influenced by intelligent technologies.\n\nWe\'ve created a culture that values diversity and fosters inclusion, where our people can truly be themselves! We\'re focused on providing opportunities for underrepresented minority groups to work within the tech industry.\n\nWhile we get excited about building AI solutions for our customers we love nothing more than being part of the broader community. You\'ll find us at Meetups, writing blog posts, hosting brown bag sessions and podcasts!\n\nWe\'re also part of Mantel Group\'s \'house of brands\' which means it\'s not just the Eliiza team you\'ll work with, learn from and see at social events - there\'s another 230 of us across DigIO, Kasna & CMD Solutions!\n\nSo you\'re ready for something new?\n\nWe\'re keen to know more about you! Our team is made up of a range of people, with different experience across a huge range of data driven skill sets.\n\nIf you\'re the right Lead Data Scientist for us, you\'ll have:\n\nan undergraduate degree in maths or statistics, or a postgraduate in broader disciplines such as the sciences\ncommercial data science experience across different industries and organisations\nconsulting experience, either with external clients or internally within an organisation\nan understanding of key statistical and machine learning concepts across different areas of data science\nthe ability to manipulate complex data sets to visualise and model the data\nfundamental software engineering skills\nthe ability to plan the different phases of a data science project\nan awareness of how to deliver outcomes, prioritise steps and manage a team\nexperience in people leadership, thought leadership and driving best practices\na genuine passion for and connection to the data science and ML community\n\nHowever, we value diverse skill-sets, and don\'t necessarily require that you\'re skilled with all of the above. If you feel you don\'t fit all the experience/skills listed above we still encourage you to apply or get in touch.\n\nWhat\'s on offer if you join us?\n\nWe make sure you\'re always one step ahead by investing your learning and development, every year. We build our own training where it doesn\'t exist yet.\nWe hire smart people and get out of their way. By focusing on our five principles and not getting caught up in red tape, we trust you to get the job done.\nYou\'ll get all the tools you need - a new iPhone or Google phone, a new Macbook Pro or Dell, and a lot of branded swag!\n\nBut hold on, you mentioned a house of brands?\n\nWe certainly did! Mantel Group is an Australian-owned, \'house of brands\' company with four technology businesses (Eliiza being one of them!) across Melbourne and Sydney. We\'re building a group of companies with open borders so we can support you to take on new skills without leaving an awesome team - we understand you won\'t have one job for life!\n\nWe may only be just over 2 years old but Mantel Group has already been recognised #9 in the 2020 Best Places to Work in Australia and #4 in the AFR\'s 2020 fastest growing new companies.\n\nKeen to chat?\n\n\nClick ""Apply"" to share your details with our talent team, and we\'ll be in touch.\n\nIn the meantime, check out \'how we hire\' to find out what\'s in store if you\'re successful and get to know us better by visiting our website and following Eliiza on LinkedIn.']"
60,['Data Scientist'],['Na'],"[""Permanent Opportunity\n\nTech required; SQL, Python/R, AWS, PowerBI/Tableau\n\nAbout Our Client\nMy Client is a well-known Australian manufacturing organisation.\n\nJob Description\nSelecting features, building and optimising classifiers\nData mining using state-of-the-art methods\nExtending company's data with third party sources of information when needed\nProcessing, cleansing, and verifying the integrity of data used for analysis\nDoing ad-hoc analysis and presenting results in a clear manner using PowerBI\nCreating automated anomaly detection systems and constant tracking of its performance\nThe Successful Applicant\nExperience with data visualisation tools, such as PowerBI.\nProficiency in using query languages such as SQL.\nExperience with Python/R.\nExperience with NoSQL databases.\nGood applied statistics skills, such as distributions, statistical testing, regression.\nPhD or a research background will be highly favourable for this position.\nWhat's on Offer\nThey recognise personal contribution and celebrate team success.\n\nDesirable remunerations and benefits.\n\nContact:\nCharlotte Weston""]"
61,['Senior Analyst - Data Scientist'],['Na'],"[""Date: 19-Nov-2020\n\nLocation:\nMelbourne, VIC, AU\n\nDepartment:Description:\nAbout our team\n\nThe A&A Analytic Solutions team is at the heart of the Audit & Assurance Digital Strategy across Deloitte Asia Pacific. Our team of data technologists (Artificial Intelligence / Machine Learning / Deep Learning), designers, developers and management consultants coupled with our proprietary data platform powers the next generation offerings helping clients make better data-driven decisions. We're absolute data nerds and love working with numbers and large data sets (the more unstructured, the better). Data brings us together; our difference inspires creativity and our focus on culture is our adhesive!\n\nWe believe that success comes from fully understanding the impact of choices and using a data driven approach drives improved operational and strategic decision making. Our team brings diverse thinkers from multiple disciplines to work together in a dynamic, fast paced and creative environment. We thrive on challenges enabled by our diverse portfolio, promote curiosity and continuous learning, all whist providing a supportive and inclusive team culture.\n\nWhat will your typical day look like?\n\nAdvising clients to help solve real-life business problems across diverse industries through use of data, cloud, analytics and AI technologies;\nPerforming “hands on” statistical and machine learning modelling, computations, and data engineering to deliver best-of-breed analytical solutions to meet the need of the problem space;\nAiding in solution development from design through to production;\nInvolvement in identifying trends and innovation in deep learning, machine learning and related technologies to inform the future development of solutions for our clients.\n\nEnough about us let's talk about you. You’re someone with…\n\nStrong track record in understanding business problems and implementing analytical solutions to solve them with extensive experience in explaining complex technical concepts in simple terms.\n3 – 5 years relevant work experience with data analytics, feature engineering and model development using market leading machine learning and deep learning techniques. Client facing experience will be strongly valued.\nExpertise in writing production code using Python, in particular Pytorch and Tensorflow.\nFluency in data querying and manipulation using cloud-based SQL and NoSQL database technologies.\nMinimum of BA/BSc degree in a quantitative degree such as Applied Mathematics, Statistics, Epidemiology, Computer Science, Engineering, or related field. Advanced degree (MA/MSc, equivalent or higher) is an advantage.\nFoundational understanding of statistical techniques like (generalised)linear regression, statistical inference, clustering, time series, etc\nExperience in utilising modern MLOps/DevOps approaches to manage and deploy models at scale on Azure (preferred), AWS or GCP.\nIdeally, experience or a strong interest in developing Cognitive analytics solutions including NLP, Voice and Video Analytics.\nExperience with Big Data analytics, including Hadoop, Spark, graph analytics would be desirable..\nAdditional experience with other programming languages is ideal such as Scala, R, Julia, or other programming language for big data analysis would be valued.\nIdeally experience in building ML solutions within the Finance Function on at least one of the following industries - Government, Financial Services, Insurance, and Consumer and Industrial Products.\n\nWhy Deloitte?\nAt Deloitte we create positively differentiated work experiences that enable our people to feel valued and achieve their full potential. We value difference and embrace people with diverse backgrounds and thinking styles. Knowing that people work best in different ways we are happy to discuss alternative arrangements if the working pattern you are looking for is not specifically indicated.""]"
62,['Data Scientist'],['Na'],"[""Our Client:\nOur client is an Iconic Supermarket Brand, they are currently seeking multiple Data Scientists within their Advanced Analytics space.\nIn this role, you would be involved in conducting rigorous evaluations of models before coming into the defence process, anticipate questions and over deliver on evaluation.\nPlease note that this is a 3-month contract.\nWhat you would be doing:\nResearch new Advanced Analytics opportunities in areas of predictive modelling, regression, machine learning, optimisation, deep learning, reinforcement learning, NLP etc to identify new opportunities for future solutions.\nServe as a trusted advisor by cultivating relationships with stakeholders and across various leadership teams to improve their understanding and knowledge of data science techniques\nDeliver a seamless and proactive service to stakeholders articulating customer opportunity, commercial benefit, analytical findings and data recommendations. Showcase, benchmark and quantify the value and outcomes of analytics-based decision making.\nAbout you:\nMid-level all-round data scientist\nAvailable immediately\nPreferred to have one or more deep expertise of below:\nPredictive modelling including Forecasting\nOptimisation and Operations Research\nMarketing/Personalisation modelling\nStatistical and insights analytics\nProbabilistic methods and Bayesian modelling\nR Shiny App development\nTo apply please click the 'Apply Now' button.""]"
63,['Machine Learning Scientist'],['Na'],"['PhD in CS, Machine Learning, Operational research, Statistics or in a highly quantitative field.Strong Problem solving abilityGood skills Python (or similar language)Strong communication and data presentation skills\n\nAt Amazon Australia, we are developing state-of-the-art large-scale Machine Learning Services and Applications on the Cloud involving Terabytes of data. We work on applying predictive technology to a wide spectrum of problems in areas such as Amazon Retail, Seller Services, Customer Service and so on. We are looking for talented and experienced Machine Learning Scientists (Ph.D. in a related area preferred) who can apply innovative Machine Learning techniques to real-world e-Commerce problems. You will get to work in a team dedicated to advancing Machine Learning technology at Amazon and converting it to business-impacting solutions.\n\nAlthough this position will be based in Adelaide, South Australia, for the duration of the Coronavirus-19 outbreak arrangements will be made to enable the successful candidate to observe the relevant travel restrictions, possibly by working from home, or another Amazon office.\n\nMajor responsibilities\nUse machine learning, data mining and statistical techniques to create new, scalable solutions for business problemsAnalyze and extract relevant information from large amounts of Amazon’s historical business data to help automate and optimize key processesDesign, develop and evaluate highly innovative models for predictive learningEstablish scalable, efficient, automated processes for large scale data analyses, model development, model validation and model implementationResearch and implement novel machine learning and statistical approaches\n\n5+ years of industrial experience in predictive modeling and analysis, predictive software developmentPublications or presentation in recognized Machine Learning and Data Mining journals/conferencesExperience in mentoring junior team members, and guiding them on machine learning and data modeling applicationsExperience handling gigabyte and terabyte size datasetsExperience working with retail or e-commerce dataExperience working with distributed systems and grid computing']"
64,['Data Scientist'],"['$140,000 - $150,000 a year']","[""View to Permanent\nLead the Data Science strategy\nCompetitive Base Salary + Bonus\nKey Responsibilities:\n\nBe a leader in the Data Science community and providing best-fit recommendations\nExtract key insights using advanced analytics methods and techniques\nUplift the data science capabilities and be a key advocate for data-driven approaches\nHands-on analysis and model building based on business requirements\nLiaise with various teams and functions (incl. Data Governance, Marketing, IT and etc.) to meet business goals\nSkills Required:\n\nTertiary qualification in a relevant field (e.g. mathematics, statistics, physics, economics, or computing and engineering)\nProven experience working with complex data structures\nBe adaptable to changes in a fast-paced environment\nExcellent communication both verbal and written\nProgramming skills in SQL and R/Python\n\nThis is a fantastic opportunity to work with a global leader and take on a role to build the business' data science capability from the ground up. Please click 'apply' to be considered or contact Corrin on 03 8330 5003 for a further discussion.\nIMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.\n\nhttp://www.bluefinresources.com.au/privacy-policy\nBBBH41928_160568915108790""]"
65,['Data Scientist'],['Na'],"['Hiring for one of the big four Auditing firms in Docklands, Melbourne.\n6 Months contract on a view to extend\nPURPOSE OF THE ROLE:\nThe project involves redesigning some of our ML models with deep learning and rewriting part of our JAVA code for document layout analysis.\nSkillset required for the developer/data scientist are as following :\nMachine Learning :\nCommon machine learning algorithms such as SVM, CRF , Linear Regression, Etc;\nDeep Learning, especially RNN , LSTM GRU\nPrograming Language: Python\nMajor Open Source libs: Pandas, Numpy , Sklearn , Keras , Tensorflow/Pytorch\nAgile Software Engineering process\n\nHow to apply:\nPlease apply calling Sanky on 03 8506 6541 for further details. Applications closes based on the volume of applications received. Only short-listed candidates will be contacted.\nAdaps is an equal opportunity employer that actively embraces diversity in its workforce through accurate community representation of gender, culture; thought and work arrangements.']"
66,['Lead Data Scientist'],['Na'],"['Great opportunity to join a leading health insurance provider as they continue their Data Science journey. In this Greenfields role, you will get the opportunity to lead a review of their Advanced Analytics Strategy and Roadmap, letting your knowledge and creativity flow.\n\nWe are looking for an experienced Data Scientist to lead the design and implementation of advanced analytics and actionable insights in relation to our members, benefit management and in support of our strategic objectives.\nAbout you\n\nTo be successful in this role you will have demonstrated industry experience in data analytics preferably with experience as a lead data scientist. You will have the ability to understand business problems and identify opportunities where advanced analytics or machine learning could improve outcomes. You will be experienced in leading a team as well as business engagement on data science including proactively managing stakeholder expectations, presenting insights and making recommendations.\n\nAdditionally, you will be able to demonstrate the following experience and competencies:\n\nExpert skills in predictive models, data mining and quantitative techniques\nA relevant tertiary qualification (Master’s degree in computer science, statistics, applied mathematics, machine learning or related quantitative discipline)\nProven experience in executing advanced analytics solutions in a commercial environment\nDemonstrated experience in managing different types and structures of data and machine learning problems\nStrong programming experience with Python, R and SQL with the ability to articulate and demonstrate good coding practices\nDemonstrated experience in setting strategic priorities for a team\nStrong data preparation and manipulation skills\nStrong analytical, research, troubleshooting and problem-solving skills\nAbility to communicate complex quantitative analysis in a clear, precise, and actionable manner\nAnalytical, curious, and inquisitive mind\nStrong customer focus\nCollaborative approach and focus on continuous improvement\n\nSalt is acting as an Employment Agency in relation to this vacancy.\n\nJob Information\nJob Reference: JO-2011-195916\nSalary:\nSalary per: annum\nJob Duration:\nJob Start Date: 21/12/2020\nJob Industries: Technology\nJob Locations: Melbourne\nJob Types: Permanent']"
67,['Data & AI Ethics Lead'],['Na'],"[""Xero is a beautiful, easy-to-use platform that helps small businesses and their accounting and bookkeeping advisors grow and thrive.\n\nAt Xero, our purpose is to make life better for people in small business, their advisors, and communities around the world. This purpose sits at the centre of everything we do. We support our people to do the best work of their lives so that they can help small businesses succeed through better tools, information and connections. Because when they succeed they make a difference, and when millions of small businesses are making a difference, the world is a more beautiful place.\n\nAbout the Role...\n\nAs the Data & AI Ethics lead, you will drive the definition and implementation of the frameworks, habits and guardrails needed to embed responsibility and ethics as we scale our use of AI/ML and insight-driven decision-making. You will lead the creation of scalable and sustainable approaches to guide data use across both ML and BI applications. You’ll bring a special mix of pragmatic thinking, stakeholder management and a data-related background to create practices fit for our fast-growing and deeply trusted SaaS platform.\n\nThis is a critical role to enable Xero to scale safely, creating the context for us to meet our customers’ expectations of transparency, fairness, accountability and consent and respond to the evolving needs of our industry partners and regulators.\n\nAbout the Team...\n\nThe Data team is responsible for driving the adoption of data driven decision making across Xero - for both our internal users and our global audience of small business owners, bookkeepers and accountants. We create, manage and deliver a wide range of data services including core reporting, key data dimensions, extensible and scalable analytical data processing and storage facilities, machine learning toolsets, frameworks and API driven prediction services.\n\nWe are the center of expertise for data architecture, data modeling, machine learning, ethical data usage and artificial intelligence service design. We lead the effort to raise the data and AI literacy levels across Xero and to embed our commitments to responsible data use into culture and practices across our fast-growing organisation.\n\nWhat You'll Be Doing...\nBuild the data and AI governance capability across Xero, working to implement our values, commitments, and emerging regulatory responsibilities into scalable structures that support Xero’s growth trajectory\nBuild and develop a high-performing team responsible for the design and implementation of frameworks, habits and guardrails for the people building our data-driven applications to have confidence they’re doing the right thing as we extend our use cases for transparent data sharing and AI/ML-driven applications.\nBring an engineering mindset to create implementation-ready guidance around ambiguous ethical and regulatory concepts to make them understandable and implementable at scale.\nCollaborate with specialists from the Data team plus Architecture, Engineering, Legal, Risk and Security to create actionable advice and drive the coordinated implementation of responsible data practices\nWork with our data science and applications teams, to co-create a best practice approach to embedding responsible approaches into the way we design and build analytics and data products across Xero\nEstablish an ethics practice within Xero with a focus on the ethical usage of data and the ethical application of machine learning and artificial intelligence including considerations of fairness, accountability, transparency, bias and ‘right of reply’ and explain-ability in automated decision making\nLead the thinking around our approach to regulatory affairs and risk management in the realm of analytical applications and machine learning technologies.\nChampion the responsible use of data across Xero and contribute to education and evangelism agendas in this space\nDeliver measurable behavioral change efforts across the company to uplift awareness of and adherence to these responsible data frameworks.\nRemain up to date with relevant technology and policy changes and trends and continually grow a knowledge of how they may impact Xero\n\nAbout You...\nShaping and implementing frameworks for embedding responsible practices into analytical applications across both BI and ML solutions\nTaking a product-thinking approach to processes so they remain valid and valuable for all\nExcellent written communication skills\nConsulting skills around shaping the problem space, structured thinking and analysis, communications and influence\nStrong personal credibility and leadership skills; can comfortably lead senior leaders through difficult tradeoff discussions and creatively drive consensus\nSuccessfully builds trust with stakeholders and working relationships across the business\nDrives engagement, education and delivers sustainable change\n\nWhat You'll Bring With You...\nExperience in an applied data discipline at scale (e.g. data analysis, data science, ML, data architecture, data security or data engineering)\nExperience in translating regulatory, privacy, security and ethical requirements into engineering approaches\nConsulting or SAAS background would be advantageous\nRisk assessment and ambiguity to understand and balance benefits and potential harms\nProviding guidance and advice on how to mitigate risk and operate within appropriate guardrails\nExpertise in the context, challenges and execution of applied ethics in data-driven decision-making\nFacilitating data-led conversations with disparate stakeholder groups including executive, operations, strategy and technical specialists\nAbility to influence change in dynamic, complex environments with multiple competing priorities\nFamiliarity with relevant regulatory and certification frameworks including GDPR, CCPA, ISO 27001/SOC2, and Open data/open banking regimes\n\nWhy Xero?\n\nAt Xero we support many types of flexible working arrangements that allow you to balance your work, your life and your passions. We offer a great remuneration package including shares plus a range of leave options to suit your well-being. Our work environment encourages continuous improvement and career development and you’ll get to work with the latest technology.\n\nOur collaborative and inclusive culture is one we’re immensely proud of. We know that a diverse workforce is a strength that enables businesses, including ours, to better understand and serve customers, attract top talent and innovate successfully. We are a member of Pride in Diversity, in recognition of our inclusive workplace. So, from the moment you step through our doors, you’ll feel welcome and supported to do the best work of your life.""]"
