,title,pay_bracket,description
25,['Vulnerability Threat Analyst'],['Na'],"[""About Us\n\nThe Endeavour Drink's ambition is bold, we want to be the world's best drinks retailer. We know that expectations of retail have never been higher so our transactions must be instant, and our services must be intuitive and personal. We are embarking on our next generation of growth, and we want you to be an influential part of it.\n\nOur family of leading brands is well respected and highly visible throughout Australia, New Zealand and the world; from Dan Murphy’s, our market leading destination drinks merchant, to our local convenience offering at BWS, and our Cellarmaster wines and Langtons businesses with each of them commanding a leadership position in their respective category.\n\nAbout the Role:\n\nAs our Vulnerability Threat Analyst you will identify, triage and manage cybersecurity vulnerabilities within the Endeavour group and its banners. This is an internally facing role where you will manage relationships with stakeholders to ensure the optimal management ofcybersecurity-related vulnerabilities for 80% of the role.\n\nThe role will also be trained in Operational cybersecurity, to act as required in relation to cybersecurity incident response. The Operational element will be approximately 20% of the role.\n\n\nWhat will you do?\n20% of the role will be the triage of line 1 security events and escalation to the Line two service of any validated events.\nProvide advice on the exposure and probability of exploitation of vulnerabilities in the EGL IT Landscape.\nMaintain and evolve the EGL vulnerability exposure to ensure the organisation operates within an acceptable cyber risk appetite and risk to transactional elements is mitigated to ensure service availability.\nEstablish and maintain an internal team and set of internal relationships in support of the Cyber Security Strategy.\nWork across the IT and trading teams to ensure appropriate focus on Vulnerability threat remediation and appropriate priorities\nDrive continuous improvement via data analysis of vulnerability findings.\n\n\nWorking with peers and reporting to the Chief Information Security Officer the identification, triage and management of cybersecurity vulnerabilities for EGL, covering;\nNetwork equipment\nEnd-user computing\nCloud computing\nHosting and storage\nBuilding HVAC\nIOT\n\n\nAbout you:\nYou are innovative and enjoy working on greenfield projects and can manage relationships with stakeholders at all levels and have demonstrated experience of business processess and systems.\n\nRelevant tertiary qualification or equivalent experienceExperience in conflict resolution and management.\nUnderstanding of applicable threats and tactics.\nUnderstanding of vulnerability threat analysis tools and techniques.\nRelationship building capability with experience of dealing with people at all levels and across cultures\nUnderstanding of the technology landscape and who/how to engage\nConflict Management and Negotiation Skills\nGrow with Endeavour Drinks\n\nEndeavour Drinks comprises a diverse range of drinks businesses including BWS, Dan Murphy’s, ALH and Pinnacle Drinks. We are focused on growing and transforming our businesses to meet the changing needs of customers and we’re driven by a culture that puts our customers and team first. Our ambition is to connect everyone with a drinks experience they'll love.\nAs an inclusive, team-first company, our people are at the core of everything we do.\n\nWe care deeply about creating a workplace where our team members feel valued, respected and empowered. We are committed to providing equal opportunity regardless of gender identity, ethnicity, disability or sexual orientation and we are proud to be recognised as a Gold Tier Employer in the Australian Workplace Equality Index for LGBTQ+ inclusion.\nWe value flexibility, and encourage our team members to work in ways that meet their work/life commitments and support their wellbeing.\n\nWe work hard to create a safe and inclusive environment for all, and most importantly, we're all about creating better experiences – for our customers and for each other.\n\nWe’d love to hear from You\nIf you meet a number of the requirements, but not all, we encourage you to submit your application. You can follow us on LinkedIn or see more opportunities via www.wowcareers.com.au.""]"
26,['Graduate Digital Analysts'],['Na'],"[""Lens10 and MightyHive are currently experiencing rapid growth and are looking for multiple graduates to join us from February 2020 as Graduate Analysts. This is an exciting opportunity to kick start your career in the fast-growing data and web analytics industry!\n\nSo, who are we?\n\nLens10 is one of the largest independent digital analytics consulting teams in Australia, specialising in web and app analytics. We are also one of a few organisations in APAC certified as a specialist provider for both Google and Adobe analytics tools.\n\nWe recently merged with MightyHive, a world leader in digital transformation with a global data practice, allowing us to scale and grow our graduate analytics program and analyst career development even further.\n\nLife at Lens10 and MightyHive\n\nOur teams are located in our two offices in Melbourne and Sydney. MightyHive have offices worldwide, and a fast-growing presence in APAC. As a result, there are many opportunities to meet and collaborate with talented individuals across APAC.\n\nWe offer flexible work practices, respect for work/life balance, the joy of playing with new technology, plus a love of working in the cloud!\n\nOur tight-knit team enjoy working together, celebrating with Friday afternoon 'Toasts and Roasts', and working with smart, enterprise clients in the fast-growing area of digital data.\n\nWe offer ongoing training and development, frequent one-on-one manager check-ins, with a careful balance of structured training modules and real application and on the job learning. This provides an established path to more senior roles along various streams; technical, digital consulting and data science.\n\nYour life at Lens10 and MightyHive\n\nWhile no two days are the same at Lens10, you could often find yourself:\nAnalysing data from Google and Adobe about how users are interacting with a client's website or app\nInteracting with clients to understand their business strategy and objectives for their online presence and marketing\nDesigning a best practice approach to measuring engagement and success for websites and apps\nFinding insights from the data that are meaningful to the client's business\nCreating well-organised presentations and reports with direction from senior project leads\nManaging work priorities and projects for clients.\n\nWe're hoping you'll bring\nExcellent written and verbal communication skills\nA passion for helping businesses solve problems\nExpertise in maths and statistical analysis\nDemonstrated analytical approach to problem-solving\nAbility to learn and apply new skills and tools quickly\nEnthusiasm for trying new things in a fast-paced environment.\n\nWhat might make you stand out\nAbility to communicate technical concepts in a simple and intelligent manner\nBusiness acumen to diagnose business situations quickly\nPrior work experience in a customer-facing environment\nProven analytical and visualisation communication expertise\nExpertise in Excel, SQL, Python, coding, machine learning or web design.\n\nWhat we offer\nThe opportunity to work with some of Australia's leading minds in digital analytics, marketing and strategy in a nurturing and fun environment\nRegular team lunches and team activities\nLearning and skills development on the job, working with iconic enterprise clients\nMentoring from senior leaders with diverse industry experience\nEntry into the fast-growing industry of analytics and data.\n\nHow to apply\n\nPlease include a copy of your academic record (or a summary of your subjects and results) within your resume.\n\nNo agencies, please.""]"
27,['Manager - Data and Analytics'],['Na'],"['The Covid-19 pandemic is creating seismic challenges around the world. Our purpose, to build a better working world, has never been more important. Life at EY has been transformed dramatically but our strong culture of flexible and remote working has helped EY people navigate new ways of working and remain connected with each other and our clients.\n\nA better working world truly starts with the people at EY who are building it every day. Now more than ever we need talented people from diverse backgrounds to help our clients navigate the complexities of this Transformative Age: people with the passion, curiosity and drive to make things better.\nThe opportunity\n\nWe are looking for Managers within the Technology Consulting – Data and Analytics team in our Melbourne office.\nEY DnA is the data and advanced analytics capability within EY Asia-Pacific, with over 500 specialist employees working across multiple industry sectors.\n\nWe implement information-driven strategies and systems that help grow, optimize and protect client organizations. We go beyond strategy and provide end to end implementation of real-life data environments and have some of the best architects, project managers, business analysts, data scientists, big data engineers, developers and consultants in the region.\n\nYour Key Responsibilities\nLead the planning and budgeting for a portfolio of projects; mobilise and manage the project team.\nLead program teams comprised of both business analysts and technical streams\nManage day to day interactions with executive clients and sponsors, leading the client relationship across multiple levels\nDevelop and maintain contact with stakeholders (internal and external) to organise and lead engagement teams, maximise program success, expand the current program offering and enhance the quality of existing program(s)\nParticipate and lead the proposal development including the pricing strategy in line with the business’ processes\nLead the delivery strategy for the program, including a robust risk mitigation plan\nUnderstanding how different projects and streams on a single account interlink and how collectively support the client’s business objectives with a focus of an integrated approach to deliver a successful client outcome\nProvide professional and strategic leadership regarding best practice delivery approach, project metrics and overall project quality\nMaintain best practice project management practices and methodologies\nApply change, risk and resource management disciplines\nLead the project team; provide regular performance feedback, coaching and direction to team members regarding career development aligned to their career aspirations\nLead and apply process improvement to the delivery of the project such as six sigma tools and Agile methodology in line with project standards, procedures and quality objectives\nTranslate complex technical concepts into simple communications which the business can understand\n\nSkills And Attributes For Success\n\n\nBusiness Development\nAbility to lead business development with a proven track record of achieving business sales in the Data & Analytics with public sector market\nStrong Data & Analytics market presence and network in Canberra.\nDemonstrated experience in leading and implementing complex business transformation projects that deliver improved customer-focussed and efficient services that lead to ongoing sales activities\nSuperior internal and external stakeholder management skills with the ability to credibly communicate, negotiate and influence strategic outcomes at C- level executives\nDemonstrated ability to be successful in a fast pace, complex, matrixed environment\n\nProject Delivery Capability\nProven track record of independently managing Data & Analytics or SI programs of more than 40 FTEs\nExperience leading end-to-end business value Data & Analytics transformation programs\nDemonstrated background as a successful Program Manager/Delivery Lead in managing high value, complex BI & Analytics programs in a large and diverse organisation\nStrong problem-solving skills, with proven ability to analyse issues from different perspectives and draw commercially sound recommendations\nExperience in managing off-shore delivery\nStrong stakeholder management across multiple levels (internal and external)\nExcellent critical thinking, problem solving analytical capabilities\nAbility to effectively work and lead across cross-functional teams on projects\nAbility to make well thought decisions in complex or ambiguous situations\nSolid understanding both Agile and traditional project management principles and practices\nAbility to coach and mentor cross-functional dynamic teams and operate autonomously\nPrior Big4 Consulting experience is highly desirable\n\nIdeally, you’ll also have\nYou will have a passion for identifying and growing new business opportunities while having credibility to pull senior clients out of their comfort zones while taking them on a Data and Analytics journey\nWhat working at EY offers\n\nWe offer a competitive remuneration package where you’ll be rewarded for your performance. In addition, our comprehensive Total Rewards package can be tailored to your individual needs, to give you the freedom to manage your role in a way that’s right for you. This includes;\na variety of flexible working and leave arrangements\npersonalised career development including coaching and support to help you build your career and access to formal learning so you can develop the skills you’ll need to thrive in the future\na range of tools and benefits to guide and support your health and wellbeing throughout your entire EY career\nAbout EY\n\nAt EY, we hold a collective commitment to foster an environment where all differences are valued and respected, practices are equitable and everyone experiences a sense of belonging. Through our inclusive leadership behaviours, a variety of internal networks, flexible working and mentoring programs, you will have the support and flexibility to build an exceptional career.\nEY is committed to making reasonable adjustments to provide a positive, barrier-free recruitment process for people with disability. If you require any adjustments to the recruitment process in order to equitably participate, we encourage you to advise us at the time of application via contactrecruitment@au.ey.com or phone +61 3 8650 7788.\n\nWe understand the importance of social distancing at this time so our recruitment and onboarding process will be managed virtually so we can continue to prioritise the safety and wellbeing of EY people, clients, guests and the broader public.\nThe exceptional EY experience. It’s yours to build.\nApply now.\n#LI-ANALYTICS\n\nThe preferred applicant will be subject to employment screening by EY or by their external third party provider.\n© 2020 Ernst & Young Australia. All Rights Reserved. Liability limited by a scheme approved under Professional Standards Legislation.']"
28,['Data Scientist - Machine Learning/ Computer Vision / NLP'],['Na'],"['Data Scientist - Machine Learning/ Computer Vision / NLP-20000SHB\n\n\nApplicants are required to read, write, and speak the following languages: English\n\nPreferred Qualifications\n\nPrincipal Member of Technical Staff - Digital Assistant and Bots Platform Team\n\nWe are a newly formed group within Oracle creating innovative products that leverage the power of AI and Machine Learning to bring world-class speech, vision and natural language capabilities to Oracle’s Digital Assistant platform. We are like a start-up inside a large company with a big charter and a lot of creative freedom. We have assembled some of the smartest people in the industry and are growing this team.\nIf you are looking for an exciting new opportunity as a data scientist to help solve difficult problems, be creative, create success for customers, and engage with the product team to do some innovative research and development, please review our profile.\n\nWe are looking for someone who is:\n\nExperienced with Machine Learning and AI especially deep learning models.\nExperienced with deep learning frameworks such as TensorFlow or PyTorch.\nExperienced with Conversational AI / Chatbots and/or Digital Assistants, including having developed a Chatbot or similar Digital Assistant is a plus.\nPh.D. degree in computer science on natural language processing, speech processing, computer vision is preferred but not a must. A strong publication record is a plus.\nPossesses excellent communication skills with an ability to explain and write specifications that embody complex concepts to stakeholders within the team.\nEager to work on a highly sellable, performance optimized infrastructure which elastically handles customer needs.\nAble to adapt to a fast-paced work environment and can quickly adjust to changing priorities.\nDetail oriented with a focus on quality of the product, data, and code.\nAn experienced engineer with 3+ years of professional development in Java, C#, C++ or Python. Java and Python preferred. JavaScript, Node.js, HTML/CSS and Mobile development on Android/iOS is a plus.\n\n\n\nDUTIES:\n\nKeep track of and experiment with state of the art dialog systems both from academia and industry to keep pushing the market competitiveness of ODA.\nInvolve in all steps of software life cycle such as planning, coding, testing and maintenance to productize developed models.\nInvolve in planning and budgeting product roadmap.\nWrite papers/reports and communicate results to stakeholders and customers.\nRequire to communicate and coordinate with ODA head office (California) and European team as necessary which may include travel and after-hour participation.\n\nDetailed Description and Job Requirements\n\nDesign, develop, troubleshoot and debug software programs for databases, applications, tools, networks etc.\n\nAs a member of the software engineering division, you will take an active role in the definition and evolution of standard practices and procedures. You will be responsible for defining and developing software for tasks associated with the developing, designing and debugging of software applications or operating systems.\n\nWork is non-routine and very complex, involving the application of advanced technical/business skills in area of specialization. Leading contributor individually and as a team member, providing direction and mentoring to others. BS or MS degree or equivalent experience relevant to functional area. 7 years of software engineering or related experience.\n\nJob: Product Development\nLocation: AU-AU,Australia-Melbourne\nJob Type: Regular Employee Hire\nOrganization: Oracle']"
29,"['Analyst, Reporting & Governance']",['Na'],"[""Number of vacancies available: 2 Office Location(s): Working Remotely From Home Position Summary:\nThe Analyst, Reporting and Governance roles are primarily responsible for supporting the CEL Planning team for coordinating internal and external reporting requirements, risk management and ad-hoc analysis and project management support. With demonstrated experience in operational reporting, data analysis, risk analysis and project management support, you will work proactively and collaboratively with CEL and DHHS stakeholders to deliver the CEL Planning team's outcomes.\n\nHow to Apply:\nApplicants are encouraged to apply online, submitting a cover letter and a current resume. Please note:\nFor this role, you are not required to address each of the key selection criteria in a separate written document. Applicants are strongly encouraged to review our Careers Page. This page provides information on the department's recruitment and pre-employment screening processes. Preferred candidates will be required to complete pre-employment screening, including a national police check and misconduct screening.\nClick 'Apply Now' below to submit your interest in this role. For further information please visit the Department of Health and Human Services website: https://www.dhhs.vic.gov.au/\nApplicants must be an Australian Citizen, Permanent Resident or hold a valid work permit or visa. Work eligibility will be checked as part of the recruitment process.""]"
30,['Specialist Intelligence Analyst'],"['$122,502 - $163,934 a year']","[""\nUtilise your experience delivering advanced strategic or tactical intelligence to help drive the Victorian response to COVID-19\nFixed-term, full time opportunity in the Victorian Public Service\nVPS Grade 6: $122,502 - $163,934 per year, plus superannuation\n\nWhat will the Specialist Intelligence Analyst do?\nAs the Specialist Intelligence Analyst, will have the primary responsibility for undertaking advanced collection, recording, analysis and dissemination of information, with a specific focus on High Risk Industry Engagement and Enforcement to identify potential businesses and industries creating risks or threats and prevent outbreaks and to identify engagement opportunities to improve COVID safety among businesses.\nWithin this role, you will be a member of a small team of Intelligence specialists who support the operations of the High-Risk Industry Engagement and Enforcement Team and their stakeholders with the appropriate intelligence information and data to undertake their duties. You will make informed assessments and forecasts to support decision making through a variety of tasks from tactical intelligence to strategic reporting on high risk industry operations and outbreaks.\n\nSome of your duties will include:\n\nManage, supervise and lead the collation, analysis, and controlled dissemination and reporting of intelligence information, to authorised parties, in a timely manner.\nContribute to the development and implementation of leading-edge intelligence practices, analysis reports, policies and procedures, and the development and delivery of intelligence-based training.\nSupport management, staff and external agencies by participating in the development and planning of intelligence-led compliance operations, which may include both engagement and enforcement activities.\n\nTo learn more about this role before applying, please read the attached position description.\nWhat's in it for you\nTo thrive in this role, you will be intrinsically motivated by the challenge of work that can change constantly and prove very difficult. You will call on your intellect and grit every day. You will take your responsibility to keep Victorians safe seriously and will be proud of a job well done.\n\nAdditionally, you will likely appreciate:\n✔\u202fFree access to mental health service\u202f– personal and confidential counselling support on personal and work-related issues.\n✔A fair salary\u202f– enjoy great work conditions and salary sacrificing options for superannuation and motor vehicles.\n✔Transparent\u202fperformance framework\u202f– approach your work with confidence in how you're tracking, working to professional development plans with performance-based salary increases.\nClick here to discover more benefits in working for the department.\nIf this job sounds like a challenge you would love to take on, then we encourage you to apply now.\n\u202fIf you have any queries, please contact Jillian Lane at sccvic.industryintel@scc.vic.gov.au\n\u202fThe Department of Justice and Community Safety is continually working towards increasing our\u202fAboriginal and Torres Strait Islander\u202f(Aboriginal) workforce. The Aboriginal Employment Team aims to attract, recruit and retain Aboriginal staff in a number of roles, including those in management. This support includes a culturally appropriate attraction and recruitment process. To learn more,\u202fclick here\u202for email\u202faboriginal.employment@justice.vic.gov.au.\nSuccessful candidates will be required to undergo pre-employment checks which may include national police checks and misconduct screening.\nApplications will be regularly reviewed up until the closing date, so please do not delay in submitting your application.""]"
31,['Business Analyst'],['Na'],"['The Department of Premier and Cabinet (DPC) is transforming ways of working and its digital communication to help Victorians find, access, understand and apply government information to their circumstance.\nThe Digital, Design and Innovation branch within DPC focuses on delivering digital projects, accessible open data, information services, website content and social media strategies, as well as managing products used across the Whole of Victorian Government.\nDigital, Design and Innovation runs multiple projects of varying size simultaneously in an innovative, collaborative and agile environment. As Senior Business Analyst in the API Team you will work with an incredibly wide variety of Victorian Government entities and external vendors to understand, document and guide API integrations from concept through planning, design, build and implementation.\nYou will also play a key role in guiding and educating technical and non-technical stakeholders on the capabilities of APIs, the technology and services we provide, industry best practices, and ensure that a LEAN approach to development and solutioning is positioned at all times.\nThe DDI team values systems thinking, pragmatic problem solving, initiative and resourcefulness. Above all we value curiosity, passion, creativity and innovation in the way things are done.\nWorking with us, you can make a difference not just in your career, but in the community where you work and live.\nPlease note: Due to COVID-19 restrictions, working remotely arrangements are in place.\nThe closing date for this position is midnight, Tuesday 17 November 2020.\nThis position is only open to applicants with relevant rights to work in Australia.\n\nHow to apply:\nApply before the advertised closing date, all applications should include:\n\n\na resume\na cover letter which addresses the key selection criteria (within three pages)\n\nOther relevant information:\nPreferred candidates will be required to complete a Pre-employment Declaration and Consent form. Employment of successful candidates will be subject to a National Police Check.\nDPC actively promotes diversity, inclusion and an equal opportunity workplace. We welcome applicants from all diverse backgrounds, including Aboriginal and Torres Strait Islander peoples and people with disabilities. All roles at DPC can be worked flexibly, however it may differ from role to role.']"
32,['Data Intelligence & Insights Analyst'],['Na'],"['About us\nWe are the most influential, independent business body in Victoria with over 22,000 members. Our members choose us because of our network and connectivity, policy influence, professional development opportunities, and range of business services (we’re trusted experts in workplace relations, international trade, workplace health, safety and wellbeing, and policy development). Our team of 180+ people thrive on putting our members first in everything we do – from providing exceptional customer service to advocating for their interests to all levels of government. The Victorian Chamber of Commerce and Industry works for the success of our members, business and Victoria.\n\nAbout the role\nWe are looking for a talented Business Intelligence and Marketing Performance analyst to join our passionate and rapidly evolving Marketing team. Working closely with the marketing leadership team and business, this role is responsible for building our data capability, reporting cadence and gathering insights from our digital assets, interpreting and presenting recommendations to increase the performance of our brand and member experience functions as well as campaigns.\n\nThe successful candidate will leverage our digital capabilities and tools and transform data into insight and actionable business outcomes.\nOn a day-to-day basis you will:Identify, extract and curate business intelligence reports from our core digital assets (CRM, CMS, Search, Social, and Ads partners) to predict and inform business outcomes.Create Business Intelligence and Insights dashboards and automate analytics models using cutting edge BI software and Reporting tools.Build and capture global business insights and trends and reporting frameworks to keep our leaders and members informed of the latest trends and innovations.Work with key stakeholders to understand their data and insight needs and define data metrics, automation, reporting and analysis to meet their requirementsSummarise data insights and provide commercial insights back to the General Manager of MarketingPrepare high level reports and analysis for executive decision making and planningImprove the quality, frequency and efficiency of data capture and reporting across brand and member experience.\n\nAbout you (Key Selection Criteria)\nYou will have previous experience in highly autonomous commercial data analytics and intelligence role that has resulted in substantial commercial and user experience improvements. Is digitally competent and has spent the majority of your time deep within analysis and reporting in digital membership and/or customer management will have a passion for data and possess an eye for detail, and can do approach to find solutions to capture, collate and present data and insights in a compelling and commercially valuable way. Your current day to day will involve optimizing and interpreting data models. You will be an advanced user of business intelligence applications and data mining from CRM/CMS software including Salesforce, Tableau, as well as digital marketing platforms (Google Analytics, Data Studio, etc.) You will have strong communication and presentation skills and the ability to tell a story using data, to enable us to deliver increased value to our members.\n\nHow to apply\nIf this sounds like you, please click ‘apply now’. Along with a copy of your CV, please submit a cover letter addressing how you meet the key selection criteria outlined above. Applications close 5pm Friday 27 November.\nPlease note that the successful applicant will be subject to satisfactory police check as a pre-condition of employment.']"
33,['Data Operations Associate - Fixed Term - Chinese Language Requirement'],['Na'],"['Job Purpose\n\nAs we continue to grow and expand, we’re looking for motivated, results-oriented professionals who share our entrepreneurial spirit and commitment to improving the global marketplace. We offer a comprehensive and competitive compensation and benefits package to ensure the health and financial security of our employees.\n\nOur Melbourne office is primarily focused on data collection for Equities, Funds and Derivative Instruments.. This role is pivotal to the data collection process. The data we maintain enables us to provide a variety of market trusted products to our clients. All our Analysts are multilingual and are assigned to a geographical territory depending on their spoken languages.\n\nResponsibilities\nResearching, capturing and inputting market data in a timely and accurate manner for our covered markets\nIdentifying data quality issues, recommending procedural and technical changes to improve productivity and data quality for ICE Data Services\nThe Research Analyst will be expected to stay current in Industry initiatives and organizations that impact the data covered\nAssist in ICE Data Services Data Quality Program\nAddress client inquiries on Asia Pacific Markets\nConfirm existing information and/or provide additional information when internal and external customers inquire about data discrepancies\nResearch information on initial sources and may have verbal discussions with underwriters, financial advisors, agencies, trustees, etc\nWork with Data Collection and Product to achieve common goals of improving data quality, accuracy and timeliness\nCommunicate, verbal and written, with Customer Services and Evaluated Services\nMaintain daily and monthly statistics and metrics of client inquiries\n\nThis is a research position and not a technical IT role.\nKnowledge and Experience\nStrong interpersonal, reading and written communication skills\nBusiness level English (reading, writing and spoken) and also fluency in Chinese\n\n\nPreferred\nExperience in a similar field or has conducted research extensively as part of a degree or the working environment. Applicants without experience can apply as training will be provided\nGood PC skill would be advantage\nMultiple language skills will be a plus\n\nWe offer experience working in dynamic, professional, fast paced environment, friendly and multicultural colleagues.\n\n\nWe are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of gender, civil status, family status, sexual orientation, religion, age, disability, race or membership of the travelling community.']"
34,['Senior Data Analyst'],"['$98,396 - $119,053 a year']","[""Responsibilities\nFor further details please refer to the Position Description attached.\nAssist in the administration, maintenance and control of the central comprehensive dataset used by the PMO and the data and reporting function.\nPerform a range of data quality activities for CSV including ensuring and improving data quality and usability requirements, promoting and improving data usability and data interoperability.\nKey Selection Criteria\nTo be successful in this position, you will need to demonstrate:\n\n\nExtensive experience and exceptional delivery over a range of data analysis activities including data cleaning and preparation, data management, data usability and interoperability and data reporting and analytics.\nDemonstrated ability to manipulate and interpret large and complex data sets to deliver key outcomes.\nDemonstrated competency in ensuring data sets meet industry quality and accuracy standards.\nExperience building reports. Advanced excel skills and demonstrated experience with data visualisation in Excel and PowerPoint, and Power BI report development.\n\nSalary Details\nA base salary in the Grade 5 range of $98,396 to $119,053 plus 9.5% super.\nWhy work for Cladding Safety Victoria?\nVictoria is the only state or territory in Australia that has taken decisive action to find and fix dangerous combustible cladding to ensure the safety of building occupants. Victoria has developed a robust audit and risk methodology, now used across the country to understand the combustible cladding risk exposure to communities.\nThe purpose of CSV is to further enhance this methodology by supporting Victorian apartment owners to make their buildings safe and compliant. Initially a selection of buildings will be part of a pilot program of rectification which will inform expansion of the program to other buildings over time.\nInterested? Next Steps?\nYou will be required to upload a current detailed resume and a cover letter demonstrating your experience (providing examples) against the above-mentioned key selection criteria.\nOnce your application is ready click ‘Apply Now'.\n\nPlease note:\n\nOnly electronic applications submitted via careers.vic.gov.au will be accepted.\nYou will be required to provide evidence of your right to work in Australia (e.g. citizenship or residency documents, or a valid Australian working visa) and proof of any qualifications (if mandatory) relevant to the role.\nIf successful, you will also be required to undergo a National Police Record Check prior to commencement.\nUnsuccessful candidates found suitable during the recruitment process may be approached for similar vacancies within the next 12 months.\n\nApplications close at 11:59 pm on Thursday 12 November 2020.""]"
35,['Data Integrity Officer'],['Na'],"['Part Time Fixed Term working 3 Days per week\n\nFlexibility with the working days\n\nUse and improve your data management skills\nLocated at our Waratah Clinic\n\nAs one of the largest health services in Victoria, and a team of more than 10,000 strong, we provide a comprehensive range of specialist medical, surgical, and mental health services; as well as rehabilitation, aged care, outpatient and community programs. We are a designated state-wide provider for services including trauma, and we lead centres of excellence for tertiary services in several key specialties including neurosciences, nephrology, oncology, cardiology and virtual health.\n\n\nSurrounded by a Parkville Precinct of brilliant thinkers, we collaborate to set new benchmarks in health excellence – benchmarks that impact across the globe. While the work we do takes us in inspiring new directions; caring for each other, our patients and consumers is as essential to who we are, as any scientific breakthrough we make. We put people first - leading with kindness and working together, we excel as one Royal Melbourne Hospital.\n\n\nYour new Team\n\n\nThe Inner West Area Mental Health Service (IWAMHS) is committed to working with consumers during their recovery by offering holistic and evidence-based (EB) treatment, which is inclusive of family/carers and provided by clinicians with well-developed skills. Staff employed within the IWAMHS are expected to identify EB practice competencies and to use these in their clinical work.\n\n\nYour success in this role will be in your ability to\n\nHelp the organisation: manage, fix and make use of the data it produces from its many information systems.\nMaximise the potential of the new system so we can deliver the best possible care for consumers.\nIdentify where issues or opportunities exist within our datasets.\nInvolved in planning a solution and play a key part in executing that plan.\nWorking autonomously and working with a range of staff across the organisation including: Health Information Manager, Analyst, Clinical, administrative, and executive staff.\nYour Contribution\n\nHigh level of competency working with and understanding data\nIntermediate Excel skills as a minimum\nAbility to communicate and work with professionals from multiple disciplines\nClose attention to detail\nAbility to quickly adapt to using new software and applications\nOur Commitment to You\n\n\nHere at The RMH/NWMH we strive for excellence with a strong purpose that defines the work we do for our community – Advancing health for everyone, every day. This is the Melbourne Way.\n\n\nWe believe our success comes from our people. We’re committed to the RMH/NWMH being a great place to work and a great place to receive care. We have made a long-term commitment to strengthen our organisational culture through leadership, education and empowering our staff to Speak Up for themselves and each other.\n\n\nThis is a role where your passion and expertise can come together to create a truly defining career opportunity. It is a unique opportunity to help us transform the future of the RMH/NWMH and ultimately ensure we continue to deliver world class healthcare.\n\n\nThe RMH/NWMH is proud to be a workplace that champions diversity, inclusion and equality for our staff and our community. Our goal is for our people to feel safe, included and supported so that they can be at their best every single day. We encourage talented people from all backgrounds, abilities and identities to apply to our vacancies, and will consider adjustments to support such applications.\n\n\nInterested?\n\n\nFor a confidential discussion please connect via the details below.\n\n\nAll appointments are made subject to a satisfactory Criminal History Record Check and a Working with Children Check. Successful applicants will be required to provide evidence of an immunisation assessment prior to commencement.']"
